Sale_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Quantity_Sold,Discount_Percentage
4687,2024-06-30,C0069,P00020,CH00002,7,6.98
4688,2023-08-31,C0016,P00034,CH00003,4,3.76
4689,2024-12-31,C0038,P00027,CH00001,7,1.38
4690,2021-07-31,C0070,P00053,CH00003,3,0.8
4691,2023-03-31,C0009,P00044,CH00003,8,16.87
4692,2024-12-31,C0086,P00047,CH00003,1,9.48
4693,2023-03-31,C0054,P00025,CH00001,4,16.12
4694,2023-01-31,C0097,P00033,CH00002,8,3.45
4695,2023-08-31,C0060,P00002,CH00002,2,1.57
4696,2024-07-31,C0034,P00021,CH00002,4,1.62
4697,2023-05-31,C0090,P00039,CH00002,1,18.76
4698,2023-03-31,C0074,P00033,CH00002,3,20.65
4699,2024-06-30,C0030,P00041,CH00001,7,24.13
4700,2021-04-30,C0080,P00010,CH00001,6,17.56
4701,2021-03-31,C0034,P00038,CH00001,9,0.77
4702,2021-09-30,C0060,P00027,CH00001,1,15.41
4703,2023-02-28,C0042,P00010,CH00002,9,23.01
4704,2024-08-31,C0082,P00004,CH00001,7,25.77
4705,2021-07-31,C0019,P00015,CH00003,9,8.62
4706,2024-02-29,C0099,P00018,CH00002,1,29.82
4707,2024-04-30,C0023,P00037,CH00003,8,14.33
4708,2022-02-28,C0021,P00032,CH00001,5,6.24
4709,2022-11-30,C0010,P00018,CH00003,7,3.55
4710,2024-05-31,C0036,P00018,CH00003,10,1.59
4711,2023-12-31,C0003,P00025,CH00003,3,22.3
4712,2023-07-31,C0037,P00043,CH00001,6,6.99
4713,2022-01-31,C0063,P00001,CH00003,9,15.2
4714,2023-01-31,C0027,P00047,CH00001,2,21.75
4715,2022-03-31,C0023,P00053,CH00002,2,20.65
4716,2021-03-31,C0038,P00012,CH00002,6,2.9
4717,2021-04-30,C0100,P00023,CH00001,7,20.1
4718,2023-10-31,C0072,P00042,CH00002,6,4.58
4719,2022-01-31,C0001,P00053,CH00001,2,6.72
4720,2022-09-30,C0044,P00039,CH00002,2,19.15
4721,2024-12-31,C0005,P00041,CH00001,4,18.5
4722,2024-10-31,C0065,P00024,CH00001,4,12.92
4723,2023-12-31,C0042,P00006,CH00001,9,2.57
4724,2021-10-31,C0086,P00039,CH00002,8,21.32
4725,2022-06-30,C0033,P00052,CH00001,9,14.01
4726,2024-10-31,C0001,P00024,CH00003,5,12.47
4727,2024-11-30,C0006,P00015,CH00001,2,16.03
4728,2021-01-31,C0054,P00021,CH00003,9,11.38
4729,2022-05-31,C0005,P00041,CH00003,4,6.48
4730,2022-11-30,C0002,P00007,CH00003,2,19.08
4731,2024-10-31,C0088,P00012,CH00003,6,17.53
4732,2021-04-30,C0089,P00043,CH00002,9,10.57
4733,2021-02-28,C0009,P00022,CH00002,1,8.07
4734,2022-02-28,C0068,P00014,CH00001,1,2.09
4735,2023-08-31,C0048,P00013,CH00001,7,18.1
4736,2022-03-31,C0071,P00017,CH00001,9,9.75
4737,2023-07-31,C0100,P00057,CH00002,4,17.32
4738,2023-10-31,C0075,P00001,CH00001,8,10.83
4739,2022-01-31,C0068,P00060,CH00003,7,21.05
4740,2024-05-31,C0018,P00015,CH00001,1,21.19
4741,2022-12-31,C0046,P00038,CH00003,4,8.86
4742,2021-11-30,C0005,P00039,CH00002,2,21.86
4743,2024-08-31,C0080,P00060,CH00001,9,29.97
4744,2021-03-31,C0074,P00030,CH00001,7,8.28
4745,2024-06-30,C0050,P00056,CH00001,10,6.78
4746,2024-02-29,C0017,P00018,CH00001,5,3.52
4747,2023-09-30,C0054,P00024,CH00001,5,8.99
4748,2022-04-30,C0082,P00028,CH00001,5,26.45
4749,2021-08-31,C0024,P00004,CH00002,3,16.95
4750,2024-09-30,C0016,P00038,CH00003,5,3.24
4751,2022-12-31,C0060,P00034,CH00001,10,28.88
4752,2024-03-31,C0061,P00006,CH00003,5,15.9
4753,2021-07-31,C0079,P00007,CH00002,6,4.09
4754,2022-04-30,C0051,P00046,CH00002,4,12.6
4755,2023-02-28,C0090,P00054,CH00001,10,5.15
4756,2022-04-30,C0024,P00050,CH00001,6,10.79
4757,2023-03-31,C0072,P00014,CH00002,10,11.46
4758,2022-07-31,C0072,P00060,CH00003,3,16.44
4759,2022-10-31,C0058,P00004,CH00003,10,9.62
4760,2024-10-31,C0015,P00003,CH00003,3,17.91
4761,2024-11-30,C0056,P00012,CH00001,6,18.46
4762,2021-05-31,C0004,P00006,CH00001,5,13.75
4763,2021-05-31,C0008,P00013,CH00003,10,12.23
4764,2022-08-31,C0062,P00044,CH00001,3,16.86
4765,2021-06-30,C0094,P00050,CH00002,5,22.38
4766,2023-11-30,C0091,P00050,CH00003,1,4.49
4767,2024-09-30,C0005,P00002,CH00001,10,9.57
4768,2021-05-31,C0017,P00054,CH00002,9,7.67
4769,2024-10-31,C0051,P00022,CH00002,9,15.28
4770,2021-06-30,C0084,P00003,CH00003,3,11.19
4771,2021-11-30,C0047,P00022,CH00002,9,20.61
4772,2024-04-30,C0016,P00027,CH00003,4,10.83
4773,2023-04-30,C0026,P00007,CH00002,9,26.97
4774,2021-08-31,C0053,P00032,CH00002,10,10.29
4775,2021-08-31,C0056,P00026,CH00003,7,21.16
4776,2023-10-31,C0071,P00057,CH00003,8,18.22
4777,2024-03-31,C0089,P00002,CH00003,3,24.82
4778,2021-04-30,C0096,P00007,CH00002,6,29.11
4779,2023-05-31,C0008,P00050,CH00001,6,27.96
4780,2021-02-28,C0042,P00019,CH00001,9,22.97
4781,2024-10-31,C0064,P00019,CH00002,4,27.57
4782,2023-10-31,C0015,P00057,CH00001,6,28.11
4783,2023-05-31,C0003,P00050,CH00001,3,6.25
4784,2024-09-30,C0075,P00022,CH00003,10,11.64
4785,2022-04-30,C0080,P00033,CH00003,7,12.33
4786,2024-06-30,C0073,P00020,CH00001,4,0.81
4787,2021-10-31,C0046,P00026,CH00001,5,7.81
4788,2021-01-31,C0064,P00048,CH00003,8,29.41
4789,2022-05-31,C0030,P00045,CH00003,9,14.01
4790,2023-05-31,C0070,P00002,CH00001,4,3.48
4791,2021-02-28,C0056,P00021,CH00001,7,18.43
4792,2024-11-30,C0039,P00038,CH00002,4,5.24
4793,2024-09-30,C0049,P00033,CH00003,1,3.19
4794,2024-02-29,C0054,P00031,CH00003,10,28.1
4795,2022-04-30,C0021,P00031,CH00001,5,25.56
4796,2024-06-30,C0077,P00057,CH00002,2,8.1
4797,2023-02-28,C0010,P00004,CH00003,5,1.08
4798,2022-07-31,C0042,P00029,CH00003,2,20.5
4799,2022-04-30,C0058,P00019,CH00002,6,9.44
4800,2021-09-30,C0060,P00014,CH00001,3,21.34
4801,2021-01-31,C0074,P00017,CH00001,3,26.07
4802,2023-02-28,C0055,P00014,CH00001,2,11.05
4803,2024-08-31,C0004,P00013,CH00002,8,9.21
4804,2023-12-31,C0064,P00055,CH00002,4,10.72
4805,2023-07-31,C0051,P00053,CH00002,5,25.27
4806,2022-01-31,C0002,P00038,CH00002,2,0.02
4807,2024-02-29,C0035,P00058,CH00003,8,4.96
4808,2021-06-30,C0016,P00060,CH00001,7,7.17
4809,2023-02-28,C0057,P00049,CH00002,6,0.03
4810,2021-11-30,C0015,P00047,CH00001,3,25.91
4811,2021-08-31,C0098,P00020,CH00001,2,4.84
4812,2024-09-30,C0038,P00029,CH00001,2,15.32
4813,2023-08-31,C0028,P00014,CH00003,9,24.46
4814,2021-03-31,C0051,P00022,CH00002,4,13.38
4815,2022-04-30,C0013,P00036,CH00001,1,17.21
4816,2024-08-31,C0039,P00008,CH00001,1,29.3
4817,2024-04-30,C0051,P00024,CH00001,1,13.29
4818,2023-03-31,C0089,P00058,CH00003,6,28.81
4819,2021-10-31,C0060,P00043,CH00002,1,17.01
4820,2023-08-31,C0049,P00056,CH00002,5,12.04
4821,2024-03-31,C0054,P00002,CH00001,4,8.22
4822,2021-05-31,C0030,P00033,CH00001,10,10.91
4823,2021-03-31,C0024,P00024,CH00002,5,26.67
4824,2024-02-29,C0060,P00031,CH00003,6,27.67
4825,2024-07-31,C0028,P00046,CH00003,2,19.95
4826,2022-12-31,C0095,P00010,CH00003,4,9.0
4827,2023-05-31,C0036,P00034,CH00002,4,27.67
4828,2024-09-30,C0039,P00032,CH00002,2,6.32
4829,2022-07-31,C0038,P00024,CH00001,10,6.53
4830,2023-04-30,C0083,P00053,CH00001,10,20.48
4831,2021-08-31,C0025,P00026,CH00003,8,15.09
4832,2022-08-31,C0086,P00009,CH00001,1,20.8
4833,2021-03-31,C0057,P00027,CH00001,6,15.14
4834,2022-12-31,C0004,P00029,CH00002,1,28.23
4835,2023-09-30,C0063,P00056,CH00001,2,26.85
4836,2023-10-31,C0098,P00033,CH00001,9,10.29
4837,2021-12-31,C0061,P00002,CH00003,8,25.56
4838,2023-12-31,C0027,P00023,CH00003,6,15.46
4839,2024-10-31,C0036,P00022,CH00003,4,14.93
4840,2021-01-31,C0095,P00021,CH00001,4,22.96
4841,2021-03-31,C0069,P00014,CH00001,1,1.33
4842,2024-05-31,C0075,P00048,CH00002,8,9.26
4843,2024-02-29,C0010,P00025,CH00001,10,17.08
4844,2024-08-31,C0081,P00029,CH00002,9,8.63
4845,2023-08-31,C0100,P00040,CH00003,6,21.35
4846,2023-09-30,C0066,P00006,CH00001,3,27.8
4847,2022-08-31,C0010,P00002,CH00002,9,26.4
4848,2023-03-31,C0092,P00028,CH00002,6,3.76
4849,2024-08-31,C0018,P00050,CH00001,6,13.98
4850,2023-10-31,C0083,P00046,CH00001,6,14.23
4851,2022-09-30,C0056,P00048,CH00001,10,4.45
4852,2023-03-31,C0094,P00053,CH00002,3,25.25
4853,2022-04-30,C0087,P00049,CH00002,10,16.5
4854,2022-03-31,C0067,P00023,CH00001,6,14.72
4855,2021-12-31,C0035,P00035,CH00003,8,8.12
4856,2024-11-30,C0080,P00042,CH00002,2,23.72
4857,2021-01-31,C0037,P00009,CH00003,10,20.59
4858,2023-04-30,C0005,P00045,CH00002,7,18.91
4859,2021-09-30,C0039,P00013,CH00001,8,18.73
4860,2023-09-30,C0033,P00059,CH00002,6,27.16
4861,2022-11-30,C0038,P00012,CH00002,9,21.7
4862,2022-01-31,C0054,P00032,CH00002,5,10.07
4863,2023-02-28,C0047,P00018,CH00001,8,0.03
4864,2021-03-31,C0045,P00011,CH00002,2,0.11
4865,2022-12-31,C0038,P00023,CH00001,3,20.83
4866,2021-04-30,C0008,P00039,CH00001,1,9.86
4867,2021-05-31,C0025,P00047,CH00001,8,26.51
4868,2022-02-28,C0059,P00035,CH00003,3,6.99
4869,2022-11-30,C0086,P00048,CH00001,10,5.37
4870,2024-06-30,C0030,P00022,CH00002,10,8.72
4871,2023-04-30,C0045,P00022,CH00002,6,13.51
4872,2022-08-31,C0060,P00007,CH00002,4,9.27
4873,2023-04-30,C0049,P00042,CH00002,5,9.16
4874,2021-04-30,C0070,P00036,CH00002,9,20.48
4875,2024-06-30,C0055,P00008,CH00003,4,20.5
4876,2021-02-28,C0040,P00051,CH00003,6,11.91
4877,2023-09-30,C0077,P00011,CH00001,7,7.95
4878,2024-09-30,C0075,P00017,CH00001,9,16.04
4879,2021-03-31,C0040,P00001,CH00003,10,16.44
4880,2021-06-30,C0040,P00055,CH00003,4,28.29
4881,2024-11-30,C0032,P00058,CH00001,7,14.04
4882,2024-01-31,C0044,P00010,CH00002,7,29.71
4883,2024-06-30,C0028,P00021,CH00002,4,6.94
4884,2022-12-31,C0085,P00040,CH00001,10,14.49
4885,2023-06-30,C0063,P00051,CH00003,7,7.69
4886,2024-01-31,C0019,P00033,CH00001,6,16.69
4887,2021-01-31,C0056,P00004,CH00002,10,16.61
4888,2021-05-31,C0047,P00043,CH00002,4,21.86
4889,2021-09-30,C0086,P00049,CH00003,8,28.36
4890,2022-01-31,C0061,P00013,CH00003,10,26.35
4891,2021-10-31,C0013,P00013,CH00001,8,9.17
4892,2021-01-31,C0024,P00001,CH00003,1,14.61
4893,2024-04-30,C0083,P00025,CH00002,5,5.99
4894,2024-01-31,C0066,P00003,CH00003,2,0.35
4895,2023-04-30,C0094,P00048,CH00002,8,0.99
4896,2024-01-31,C0040,P00013,CH00002,7,24.79
4897,2024-04-30,C0073,P00006,CH00002,6,7.2
4898,2024-08-31,C0006,P00005,CH00002,2,19.63
4899,2023-02-28,C0029,P00010,CH00003,7,0.86
4900,2022-09-30,C0059,P00003,CH00001,2,0.58
4901,2023-07-31,C0100,P00043,CH00002,10,8.62
4902,2022-05-31,C0088,P00038,CH00003,2,1.3
4903,2022-10-31,C0076,P00040,CH00001,6,5.24
4904,2024-03-31,C0015,P00002,CH00003,2,23.09
4905,2023-11-30,C0010,P00006,CH00002,5,29.24
4906,2021-08-31,C0009,P00015,CH00001,4,10.19
4907,2021-01-31,C0061,P00043,CH00003,10,11.91
4908,2021-02-28,C0046,P00035,CH00002,8,24.13
4909,2021-07-31,C0055,P00016,CH00002,8,7.55
4910,2024-06-30,C0084,P00018,CH00001,8,11.77
4911,2021-03-31,C0095,P00001,CH00003,5,26.29
4912,2023-04-30,C0021,P00053,CH00001,8,17.25
4913,2022-01-31,C0070,P00033,CH00002,8,1.26
4914,2021-06-30,C0047,P00027,CH00003,3,28.39
4915,2022-09-30,C0069,P00039,CH00002,8,0.37
4916,2022-03-31,C0073,P00022,CH00001,7,15.07
4917,2021-08-31,C0087,P00013,CH00003,3,2.07
4918,2023-07-31,C0031,P00014,CH00002,4,26.26
4919,2021-05-31,C0038,P00007,CH00003,6,20.18
4920,2022-01-31,C0099,P00024,CH00003,4,15.34
4921,2023-07-31,C0026,P00041,CH00003,10,16.84
4922,2022-03-31,C0082,P00004,CH00002,2,22.56
4923,2022-03-31,C0082,P00015,CH00003,8,21.98
4924,2021-03-31,C0087,P00036,CH00003,9,13.48
4925,2022-08-31,C0088,P00011,CH00001,5,22.19
4926,2023-01-31,C0009,P00027,CH00002,5,3.73
4927,2021-04-30,C0081,P00005,CH00002,3,21.26
4928,2021-12-31,C0010,P00027,CH00002,1,21.16
4929,2024-07-31,C0029,P00038,CH00002,5,27.94
4930,2021-05-31,C0067,P00015,CH00002,1,21.87
4931,2023-11-30,C0097,P00015,CH00003,9,16.13
4932,2021-05-31,C0056,P00018,CH00001,7,7.5
4933,2022-04-30,C0051,P00036,CH00003,8,2.77
4934,2023-05-31,C0100,P00006,CH00003,7,18.37
4935,2023-01-31,C0040,P00028,CH00001,5,14.49
4936,2023-02-28,C0020,P00032,CH00001,5,23.56
4937,2023-10-31,C0037,P00047,CH00001,1,14.41
4938,2021-10-31,C0077,P00037,CH00002,6,22.82
4939,2023-04-30,C0058,P00021,CH00002,10,22.67
4940,2023-01-31,C0045,P00040,CH00001,5,17.63
4941,2024-10-31,C0077,P00049,CH00002,9,24.11
4942,2022-09-30,C0091,P00003,CH00003,1,7.06
4943,2024-05-31,C0018,P00020,CH00003,8,19.62
4944,2023-09-30,C0031,P00010,CH00001,8,17.18
4945,2022-08-31,C0024,P00005,CH00003,10,22.84
4946,2021-12-31,C0040,P00047,CH00002,10,10.31
4947,2024-09-30,C0097,P00056,CH00001,4,4.34
4948,2022-06-30,C0082,P00001,CH00003,10,13.77
4949,2022-03-31,C0030,P00006,CH00002,4,28.86
4950,2022-07-31,C0026,P00005,CH00003,7,9.11
4951,2024-11-30,C0033,P00021,CH00003,2,0.82
4952,2023-07-31,C0034,P00004,CH00003,2,6.89
4953,2022-10-31,C0016,P00040,CH00001,5,23.69
4954,2021-11-30,C0079,P00011,CH00001,9,22.31
4955,2022-04-30,C0052,P00020,CH00001,8,4.51
4956,2023-09-30,C0083,P00056,CH00003,1,6.21
4957,2023-02-28,C0028,P00028,CH00001,9,2.32
4958,2023-11-30,C0001,P00026,CH00003,4,28.1
4959,2024-05-31,C0011,P00054,CH00002,4,19.2
4960,2023-04-30,C0078,P00042,CH00003,4,3.85
4961,2024-12-31,C0047,P00038,CH00003,7,4.47
4962,2023-10-31,C0085,P00058,CH00001,4,28.87
4963,2022-03-31,C0087,P00055,CH00001,9,14.71
4964,2021-01-31,C0065,P00052,CH00001,1,26.97
4965,2023-03-31,C0061,P00044,CH00003,2,28.03
4966,2021-10-31,C0003,P00024,CH00003,8,5.74
4967,2024-11-30,C0025,P00043,CH00001,1,6.35
4968,2022-03-31,C0073,P00006,CH00003,2,15.4
4969,2022-10-31,C0043,P00010,CH00002,6,0.32
4970,2023-10-31,C0022,P00017,CH00003,1,3.97
4971,2024-10-31,C0078,P00048,CH00001,7,19.7
4972,2023-10-31,C0089,P00021,CH00002,4,25.35
4973,2023-08-31,C0092,P00059,CH00002,8,17.34
4974,2021-08-31,C0049,P00048,CH00002,4,12.94
4975,2024-02-29,C0086,P00050,CH00003,7,22.65
4976,2022-09-30,C0075,P00012,CH00002,6,21.61
4977,2021-02-28,C0022,P00043,CH00002,6,2.9
4978,2021-11-30,C0027,P00047,CH00002,2,18.87
4979,2024-02-29,C0038,P00035,CH00003,10,19.56
4980,2021-05-31,C0060,P00056,CH00002,6,11.32
4981,2022-11-30,C0024,P00001,CH00001,6,13.23
4982,2023-05-31,C0031,P00025,CH00003,8,18.46
4983,2022-06-30,C0016,P00045,CH00002,7,12.2
4984,2024-09-30,C0044,P00031,CH00003,9,10.39
4985,2022-10-31,C0093,P00055,CH00001,6,11.55
4986,2022-02-28,C0061,P00024,CH00002,3,27.94
4987,2023-09-30,C0029,P00009,CH00002,6,14.69
4988,2023-11-30,C0076,P00017,CH00001,10,12.02
4989,2023-12-31,C0035,P00040,CH00002,9,28.62
4990,2022-06-30,C0018,P00023,CH00003,6,15.78
4991,2024-09-30,C0097,P00038,CH00002,3,26.48
4992,2023-09-30,C0078,P00047,CH00001,6,3.06
4993,2021-04-30,C0060,P00016,CH00002,2,8.19
4994,2022-10-31,C0090,P00028,CH00001,7,2.08
4995,2021-09-30,C0013,P00006,CH00001,10,13.2
4996,2021-08-31,C0093,P00030,CH00001,8,19.9
4997,2024-02-29,C0088,P00046,CH00001,4,6.14
4998,2022-07-31,C0084,P00001,CH00002,9,1.58
4999,2024-02-29,C0073,P00031,CH00003,7,11.53
5000,2023-03-31,C0040,P00041,CH00002,5,14.97
5001,2023-09-30,C0047,P00026,CH00001,1,6.68
5002,2021-09-30,C0009,P00044,CH00003,8,3.75
5003,2021-01-31,C0099,P00049,CH00003,8,19.65
5004,2022-06-30,C0093,P00028,CH00001,5,7.16
5005,2022-05-31,C0087,P00020,CH00001,10,25.76
5006,2024-09-30,C0019,P00032,CH00001,10,15.46
5007,2024-08-31,C0003,P00019,CH00002,9,19.93
5008,2023-08-31,C0004,P00027,CH00002,4,25.54
5009,2021-03-31,C0090,P00026,CH00001,5,29.22
5010,2021-10-31,C0032,P00037,CH00002,10,14.05
5011,2023-11-30,C0073,P00019,CH00001,10,15.94
5012,2023-10-31,C0097,P00011,CH00002,3,23.39
5013,2022-01-31,C0100,P00051,CH00002,7,24.51
5014,2024-02-29,C0057,P00055,CH00001,8,19.22
5015,2024-02-29,C0037,P00029,CH00002,2,19.22
5016,2024-05-31,C0001,P00014,CH00001,3,11.61
5017,2023-07-31,C0026,P00006,CH00001,3,9.36
5018,2024-10-31,C0077,P00057,CH00001,8,19.17
5019,2022-08-31,C0043,P00010,CH00003,1,2.28
5020,2024-01-31,C0024,P00026,CH00002,6,14.14
5021,2023-10-31,C0062,P00044,CH00001,9,16.68
5022,2024-02-29,C0059,P00022,CH00001,3,11.18
5023,2023-07-31,C0004,P00017,CH00003,7,8.16
5024,2023-01-31,C0058,P00018,CH00002,9,16.12
5025,2021-11-30,C0059,P00042,CH00003,10,18.95
5026,2021-10-31,C0099,P00011,CH00003,9,5.86
5027,2024-09-30,C0038,P00042,CH00003,8,18.08
5028,2024-08-31,C0017,P00055,CH00002,2,29.57
5029,2022-04-30,C0047,P00048,CH00002,2,12.39
5030,2022-05-31,C0064,P00012,CH00001,6,12.03
5031,2023-11-30,C0069,P00040,CH00003,8,25.54
5032,2024-07-31,C0011,P00055,CH00002,8,11.6
5033,2023-11-30,C0010,P00014,CH00003,9,19.75
5034,2024-01-31,C0031,P00041,CH00001,5,25.27
5035,2024-01-31,C0011,P00012,CH00001,2,9.27
5036,2022-11-30,C0005,P00012,CH00002,8,21.39
5037,2021-09-30,C0008,P00058,CH00001,1,6.15
5038,2024-08-31,C0034,P00041,CH00001,6,11.93
5039,2023-10-31,C0094,P00038,CH00002,5,18.29
5040,2021-04-30,C0048,P00044,CH00003,4,6.93
5041,2024-04-30,C0100,P00031,CH00003,7,1.17
5042,2021-02-28,C0001,P00028,CH00001,9,13.12
5043,2021-03-31,C0072,P00031,CH00003,4,25.24
5044,2021-11-30,C0080,P00041,CH00002,7,26.8
5045,2022-12-31,C0069,P00026,CH00002,3,3.32
5046,2022-07-31,C0033,P00005,CH00002,7,6.77
5047,2023-05-31,C0030,P00031,CH00001,10,19.68
5048,2022-12-31,C0079,P00016,CH00002,6,6.86
5049,2024-07-31,C0092,P00040,CH00003,8,13.78
5050,2024-01-31,C0010,P00008,CH00001,3,15.81
5051,2023-12-31,C0033,P00024,CH00001,10,8.93
5052,2024-12-31,C0018,P00042,CH00001,1,7.76
5053,2022-01-31,C0014,P00004,CH00003,2,20.22
5054,2024-12-31,C0058,P00017,CH00001,2,29.79
5055,2023-10-31,C0010,P00038,CH00001,5,8.77
5056,2021-11-30,C0039,P00042,CH00001,7,17.31
5057,2024-06-30,C0071,P00053,CH00001,6,14.28
5058,2024-07-31,C0026,P00012,CH00001,2,12.64
5059,2023-05-31,C0028,P00010,CH00001,5,24.28
5060,2024-03-31,C0081,P00015,CH00002,4,8.28
5061,2022-01-31,C0007,P00005,CH00001,7,10.43
5062,2021-03-31,C0040,P00052,CH00003,3,20.11
5063,2023-02-28,C0041,P00060,CH00002,9,11.65
5064,2022-11-30,C0064,P00052,CH00001,10,0.46
5065,2021-05-31,C0045,P00010,CH00002,7,19.74
5066,2022-08-31,C0053,P00021,CH00001,6,12.6
5067,2023-04-30,C0079,P00023,CH00003,5,6.9
5068,2023-02-28,C0079,P00047,CH00001,2,25.95
5069,2024-03-31,C0056,P00033,CH00003,7,2.47
5070,2022-01-31,C0048,P00054,CH00003,8,24.24
5071,2024-10-31,C0092,P00011,CH00002,9,5.44
5072,2023-04-30,C0005,P00016,CH00002,6,15.54
5073,2021-03-31,C0056,P00003,CH00002,2,10.85
5074,2022-02-28,C0094,P00018,CH00003,7,9.32
5075,2023-03-31,C0085,P00057,CH00001,9,7.32
5076,2021-07-31,C0011,P00054,CH00003,1,25.49
5077,2023-12-31,C0087,P00038,CH00002,8,24.57
5078,2024-04-30,C0042,P00007,CH00002,5,17.52
5079,2022-06-30,C0092,P00057,CH00003,8,4.31
5080,2024-06-30,C0072,P00015,CH00003,1,28.45
5081,2023-11-30,C0008,P00053,CH00001,5,20.68
5082,2024-09-30,C0001,P00024,CH00003,6,8.54
5083,2024-11-30,C0017,P00045,CH00003,5,10.81
5084,2022-07-31,C0055,P00020,CH00003,1,19.42
5085,2023-12-31,C0010,P00023,CH00001,4,7.4
5086,2021-04-30,C0060,P00006,CH00001,1,17.42
5087,2021-07-31,C0065,P00007,CH00001,9,21.58
5088,2021-05-31,C0096,P00057,CH00001,5,14.88
5089,2022-12-31,C0059,P00054,CH00003,6,11.56
5090,2024-12-31,C0099,P00055,CH00003,2,1.11
5091,2021-12-31,C0092,P00051,CH00001,6,24.88
5092,2021-03-31,C0011,P00002,CH00002,6,3.49
5093,2024-07-31,C0044,P00025,CH00003,7,15.66
5094,2023-06-30,C0051,P00042,CH00001,1,6.35
5095,2024-04-30,C0002,P00049,CH00001,3,7.79
5096,2024-01-31,C0061,P00019,CH00003,7,2.92
5097,2022-11-30,C0039,P00028,CH00002,1,21.52
5098,2023-07-31,C0076,P00004,CH00003,3,24.2
5099,2021-01-31,C0032,P00043,CH00001,2,14.64
5100,2021-04-30,C0024,P00047,CH00002,4,17.77
5101,2024-10-31,C0072,P00001,CH00002,10,10.94
5102,2023-06-30,C0075,P00060,CH00003,5,10.48
5103,2022-02-28,C0003,P00008,CH00003,8,24.91
5104,2022-06-30,C0058,P00018,CH00003,6,15.36
5105,2021-04-30,C0042,P00053,CH00003,10,7.89
5106,2023-10-31,C0003,P00009,CH00003,2,9.52
5107,2023-05-31,C0049,P00042,CH00002,1,5.16
5108,2024-08-31,C0085,P00005,CH00003,7,24.31
5109,2022-10-31,C0049,P00006,CH00003,3,4.96
5110,2024-11-30,C0049,P00043,CH00002,3,26.26
5111,2023-06-30,C0061,P00019,CH00002,1,22.09
5112,2024-10-31,C0096,P00009,CH00001,1,19.8
5113,2024-11-30,C0043,P00044,CH00003,6,12.55
5114,2023-10-31,C0002,P00026,CH00003,6,19.44
5115,2024-02-29,C0100,P00025,CH00002,9,17.56
5116,2023-05-31,C0086,P00011,CH00001,2,15.78
5117,2022-10-31,C0093,P00038,CH00003,6,0.7
5118,2021-04-30,C0076,P00012,CH00002,10,11.58
5119,2022-06-30,C0041,P00057,CH00002,5,22.37
5120,2024-12-31,C0002,P00048,CH00003,7,5.33
5121,2024-10-31,C0024,P00026,CH00003,3,23.84
5122,2022-06-30,C0080,P00030,CH00002,9,4.48
5123,2023-09-30,C0097,P00017,CH00002,4,15.41
5124,2024-07-31,C0078,P00030,CH00003,6,17.05
5125,2022-09-30,C0049,P00015,CH00002,5,6.86
5126,2022-09-30,C0069,P00011,CH00002,10,28.16
5127,2024-08-31,C0069,P00024,CH00003,10,11.82
5128,2022-09-30,C0084,P00039,CH00001,8,26.56
5129,2023-06-30,C0077,P00031,CH00002,10,9.41
5130,2024-02-29,C0024,P00046,CH00003,6,7.2
5131,2023-05-31,C0084,P00021,CH00001,10,17.77
5132,2023-11-30,C0004,P00009,CH00002,2,10.13
5133,2023-06-30,C0059,P00006,CH00002,3,27.36
5134,2021-07-31,C0002,P00012,CH00003,4,13.9
5135,2022-12-31,C0042,P00005,CH00003,10,28.05
5136,2024-07-31,C0081,P00021,CH00003,10,12.55
5137,2022-02-28,C0038,P00022,CH00003,2,24.33
5138,2021-01-31,C0057,P00040,CH00003,10,3.87
5139,2022-08-31,C0090,P00002,CH00002,6,8.81
5140,2023-07-31,C0080,P00002,CH00003,5,25.77
5141,2022-05-31,C0080,P00055,CH00001,1,17.42
5142,2021-08-31,C0016,P00004,CH00002,2,10.71
5143,2022-12-31,C0031,P00043,CH00001,9,10.12
5144,2023-01-31,C0064,P00059,CH00002,3,10.54
5145,2022-05-31,C0100,P00014,CH00002,8,6.16
5146,2022-04-30,C0034,P00022,CH00001,5,23.27
5147,2023-04-30,C0012,P00053,CH00001,9,19.2
5148,2021-11-30,C0097,P00032,CH00002,6,9.61
5149,2021-03-31,C0018,P00038,CH00001,5,24.37
5150,2023-05-31,C0044,P00005,CH00001,1,10.54
5151,2022-04-30,C0005,P00054,CH00001,8,17.77
5152,2023-06-30,C0064,P00021,CH00003,3,27.45
5153,2021-09-30,C0095,P00015,CH00003,10,2.5
5154,2023-02-28,C0044,P00023,CH00002,4,20.32
5155,2023-01-31,C0021,P00001,CH00002,8,18.83
5156,2024-03-31,C0058,P00041,CH00002,3,18.4
5157,2021-02-28,C0011,P00039,CH00002,8,8.03
5158,2023-07-31,C0065,P00044,CH00001,7,21.26
5159,2024-07-31,C0045,P00037,CH00001,5,25.86
5160,2024-04-30,C0055,P00011,CH00003,4,1.42
5161,2022-09-30,C0059,P00025,CH00003,8,7.2
5162,2023-12-31,C0041,P00038,CH00003,10,28.71
5163,2021-11-30,C0083,P00057,CH00001,9,24.65
5164,2021-03-31,C0077,P00040,CH00001,9,15.4
5165,2024-07-31,C0088,P00032,CH00003,1,11.93
5166,2021-03-31,C0048,P00046,CH00002,6,17.35
5167,2024-08-31,C0093,P00057,CH00001,1,25.94
